student_id,program_name,uni_name,rating,is_relevant
76,Industrial Engineeing,Beirut Arab University,1,0
76,Marketing and International Management,Antoine University,2,0
76,Mathematical Research,Universitat Politecnica de Valencia,4,1
76,Mathematics,Universitat de Barcelona,4,1
76,Nuclear Physics,University of Salamanca,5,1
76,Physics,Universitat de Barcelona,3,1
76,Statistics Program Information,"University of California, Berkeley (UCB)",2,0
76,Statistics and Operations Research,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),5,1
76,Statistics and Social and Economic Indicators,Complutense University of Madrid,3,1
76,"Teaching in Secondary Schools, Vocational Training and Language Centres",Universitat Autònoma de Barcelona,2,0
77, Materials Science and  Engineering,Northwestern University,2,0
77,Dentistry,Technische Universität Dresden,4,1
77,Dentistry,Universität Heidelberg,3,1
77,Geography and Land Management,Universidad de Sevilla,1,0
77,Medicine,Universität Heidelberg,4,1
77,Mineral Resource Engineering and Mineral Recycling,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
77,Molecular Biomedicine,Rheinische Friedrich-Wilhelms-Universität Bonn,5,1
77,Nutrition and Biomedicine,Technical University of Munich,4,1
77,Pharmacy,Beirut Arab University,5,1
77,Pharmacy,Universität Heidelberg,4,1
77,Pharmacy and Pharmaceutical Technology,Complutense University of Madrid,1,0
77,"Philosophy, Politics and Economy",University of Navarra,2,0
77,Physiotherapy,Saint Joseph University of Beirut,4,1
77,Plant Biology,McGill University,1,0
77,Surgery,University of British Columbia,2,0
77,Telecommunications Network Engineering,Universitat Pompeu Fabra (Barcelona),2,0
78, Occupational Therapy (MScOT),University of Toronto,2,0
78,Arabic Language and Literature,Saint Joseph University of Beirut,5,1
78,Chemical Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
78,Chemistry,Universität Hamburg,2,0
78,English Studies,American University of Science and Technology,5,1
78,English Studies,Complutense University of Madrid,1,0
78,French Language and Literature,Islamic University of Lebanon,5,1
78,Islamic studies,American University of Beirut ,5,1
78,Journalism and Digital Content Innovation,Universitat Autònoma de Barcelona,2,0
78,Mechanical Engineering,Universität Stuttgart,2,0
78,Philosophy,Saint Joseph University of Beirut,4,1
78,Physics and Mathematics,University of Salamanca,2,0
78,Plant Protection,American University of Beirut ,2,0
78,Religious Sciences,Holy Spirit University of Kaslik,5,1
78,Remote Sensing and Geographical Information Systems,Universitat Autònoma de Barcelona,3,0
78,Speech Sciences,University of British Columbia,1,0
78,Theologica,Saint Joseph University of Beirut,5,1
78,Translation,American University of Science and Technology,4,1
78,Translation,Saint Joseph University of Beirut,4,1
79,Aerospace Engineering,Universidad Carlos III de Madrid (UC3M),3,0
79,Biologie ,Technical University of Darmstadt,5,1
79,Biology,Freie Universitaet Berlin,4,1
79,Biology,Technical University of Munich,4,1
79,Biology,Universität Hamburg,4,1
79,Bioresources Use,Universität Hamburg,5,1
79,Biotechnology and Entrepreneurship,New York University (NYU),2,0
79,Cell and Developmental Biology,University of British Columbia,1,0
79,Chemical  Engineering ,"University of California, Berkeley (UCB)",2,0
79,Classical Philology,Complutense University of Madrid,2,0
79,Dietetics,McGill University,2,0
79,Earth System Science,McGill University,1,0
79,Evolutionary Biology,Ludwig-Maximilians-Universität München,5,1
79,"Industrial Technologies, Agri-Food Industry Specialty",Comillas Pontifical University,2,0
79,International Health,Ludwig-Maximilians-Universität München,3,1
79,Mathmetics,American University of Beirut ,1,0
79,Molecular Life Sciences,Universität Hamburg,3,0
80, Statistics Program Information,"University of California, Berkeley (UCB)",1,0
80,Advanced Genetics,Universitat Autònoma de Barcelona,2,0
80,Audiovisual Communication,Antoine University,1,0
80,Biomedical  Engineering,Columbia University,2,0
80,Chemical and Biological Engineering,Friedrich-Alexander-Universität Erlangen-Nürnberg,1,0
80,Cinema and Media Studies ,University of British Columbia,4,1
80,Computer Communication Engineering,American University of Science and Technology,1,0
80,Film Production ,University of British Columbia,4,1
80,"Media, Communication and Journalism Sciences & Disorders (Non-Thesis)",McGill University,5,1
80,"Media, Communication and Journalism Sciences and Disorders (Thesis)",McGill University,3,1
80,"Media, Communication and Journalism Studies (Thesis)",McGill University,4,1
80,"Multilingual Digital Media, Communication and Journalism (Non-Thesis)",McGill University,5,1
80,Physics,American University of Beirut ,1,0
80,Software Development,University of Granada,1,0
81,Advertising and Public Relations,Complutense University of Madrid,1,0
81,Chemistry ,McGill University,2,0
81,Civil and Environmental Engineering,Pheonicia University ,5,1
81,Communications and Electronics Engineering,Beirut Arab University,5,1
81,Computational Linguistics,Universität Heidelberg,3,0
81,Computer Engineering,Holy Spirit University of Kaslik,5,1
81,Computer Science ,Technical University of Darmstadt,2,0
81,Criminology and Law,Universitat Autònoma de Barcelona,2,0
81,Erasmus Mundus Master of Science in Textile Engineering,Universitat Politecnica de Valencia,2,0
81,Financial Engineering,Notre Dame University ,4,1
81,Health Care Markets and Finance,University of Pennsylvania,2,0
81,Industrial Engineering,Beirut Arab University,5,1
81,Industrial Technology,Saint Joseph University of Beirut,4,1
81,Materials Engineering (Non-Thesis),McGill University,2,0
81,Mechanical Engineering,Beirut Arab University,4,1
81,Russian,McGill University,1,0
81,science in civil engineering,Rafik Hariri  University ,5,1
82, Seniors Care ,University of British Columbia,2,0
82,Applied Animal Biology ,University of British Columbia,3,1
82,Computational Analysis and Public Policy,University of Chicago,2,0
82,Criminology,University of Pennsylvania,5,1
82,Curriculum Studies ,University of British Columbia,3,0
82,Health Policy and Law,University of Pennsylvania,3,1
82,International Law,Universität Heidelberg,5,1
82,Law,"University of California, Berkeley (UCB)",4,1
82,Law ,Universität Heidelberg,5,1
82,Laws ,University of Chicago,5,1
82,Legal Studies,"University of California, Los Angeles (UCLA)",4,1
82,Lifelong Learning in Legal Philosophy and Contemporary Politics,Universidad Carlos III de Madrid (UC3M),1,0
82,Mechanical  Engineering,Columbia University,1,0
82,Social Policy,University of Pennsylvania,4,1
82,"Software Engineering, Formal Methods and Information Systems",Universitat Politecnica de Valencia,3,0
82,Sustainability and Business Transformation,IE University,2,0
83, Laws ,University of British Columbia,4,1
83,Aquaculture,Universitat Politecnica de Valencia,1,0
83,Bioethics Law(Thesis),McGill University,4,1
83,Business Legal Advice,Universidad Carlos III de Madrid (UC3M),3,0
83,Criminology,University of Toronto,4,1
83,Enterprise Law,Universitat Autònoma de Barcelona,1,0
83,Environment Law(Thesis),McGill University,4,1
83,"Gender, Sexuality, Feminist and Social Justice Studies",McGill University,3,1
83,Law (Non-Thesis),McGill University,3,1
83,Law (Thesis),McGill University,4,1
83,Laws,Pheonicia University,2,0
83,Natural Resources Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
83,Nursing Sciences,Antoine University,3,0
83,Occupational Health and Safety,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
83,Social Justice Education,University of Toronto,5,1
83,Specialized Economic Analysis,Universitat Autònoma de Barcelona,2,0
83,Taxation,University of British Columbia,4,1
84, Occupational Therapy (Non-Thesis),McGill University,5,1
84, Public Health Occupational and Environmental Medicine Track (Non Yale Fellows),Yale University,5,1
84,Acoustic Engineering,Universitat Politecnica de Valencia,3,0
84,Biological and Biomedical Engineering (Thesis),McGill University,4,1
84,Biomedical  Engineering,Yale University,4,1
84,Biomedical Engineering,Cornell University,4,1
84,Biomedical Engineering,"KIT, Karlsruhe Institute of Technology",3,0
84,Brain and Cognition,Universitat Pompeu Fabra (Barcelona),1,0
84,Computational and Mathematical  Engineering ,Stanford University,2,0
84,Family and Community Medicine,University of Toronto,5,1
84,History of Science and Medicine,Yale University,5,1
84,Lifelong Learning in Arts and Artistic Professions,Universidad Carlos III de Madrid (UC3M),3,0
84,Medicine  International Program in Medicine,University of Navarra,1,0
84,Nursing (BA/BS-BSN),American University of Beirut,1,0
84,Public Health (Non-Thesis),McGill University,5,1
84,Science in Marketing,Universidad Carlos III de Madrid (UC3M),3,0
85, Plant Pathology,Cornell University,3,1
85, Social Work,University of Pennsylvania,3,1
85,African Studies,Yale University,1,0
85,Biomedical Engineering,Rafik Hariri  University,1,0
85,Biomedical Engineering,University of Navarra,2,0
85,Biomedicine,Universitat de Barcelona,5,1
85,Food Safety,Universitat Autònoma de Barcelona,4,1
85,Government,Harvard University,2,0
85,Health Administration ,University of British Columbia,3,0
85,Human Nutrition and Dietetics,Universitat de Barcelona,5,1
85,Irrigation,American University of Beirut ,3,0
85,Lifelong Learning in Health Assessment and Market Access,Universidad Carlos III de Madrid (UC3M),5,1
85,Nursing Sciences,Jinan University,2,0
85,Public Health,Universitat Autònoma de Barcelona,4,1
85,Research in Translational Medicine,Complutense University of Madrid,5,1
86, Agricultural Sciences,Cornell University,1,0
86, English,Johns Hopkins University,2,0
86,Applied Computer Science ,University of Göttingen,4,1
86,Architectural Firms,University of Navarra,2,0
86,Biology ,Jinan University,1,0
86,Chemistry,Universidad de Sevilla,3,0
86,Computer Science,Technische Universität Dresden,4,1
86,Computer Science,Universität Hamburg,4,1
86,Information Systems ,Friedrich-Alexander-Universität Erlangen-Nürnberg,4,1
86,"Logic, Information, and Computation",University of Pennsylvania,4,1
86,Mechanical Engineering,Universitat Politecnica de Valencia,3,0
86,Physiotherapy,Comillas Pontifical University,1,0
86,Planetary Sciences,McGill University,2,0
87, African American Studies,Yale University,3,0
87, Materials Science and  Engineering,Johns Hopkins University,1,0
87,Aerospace Engineering,Universidad Carlos III de Madrid (UC3M),2,0
87,Bioinformatics,Freie Universitaet Berlin,4,1
87,Biology and Society,Cornell University,1,0
87,Computer Science,Technische Universität Dresden,5,1
87,Computer Science,Universität Hamburg,4,1
87,Computer Science,Universität Stuttgart,4,1
87,Computer Science ,Technical University of Darmstadt,5,1
87,Food Science & Nutritional Science,McGill University,2,0
87,Industrial Engineering,Lebanese International University,3,0
87,Social Sciences,McGill University,1,0
87,Theatre Studies,University of British Columbia,3,0
88, Educational Psychology (Non-Thesis),McGill University,2,0
88,Atmospheric Science,University of British Columbia,1,0
88,Business Administration,Universität Stuttgart,5,1
88,Finance Accounting and Taxation,Freie Universitaet Berlin,3,1
88,Human Morphology,American University of Beirut ,2,0
88,IT Management and Consulting,Universität Hamburg,3,1
88,Management and Digital Technologies ,Ludwig-Maximilians-Universität München,4,1
88,Marketing and E-Business,University of Göttingen,5,1
88,"Music, Emphasis Theory ",University of British Columbia,2,0
88,Process for the Canonical Annulment of Marriage,Comillas Pontifical University,3,1
88,Science for Elementary School,Modern University for Business and Science,2,0
88,Social Psychology,Complutense University of Madrid,2,0
89, Physical Therapy Advanced Standing Option,University of Toronto,2,0
89,Access to the Lawyer Profession,Complutense University of Madrid,2,0
89,Access to the Legal Profession and Public Procurement,University of Navarra,3,0
89,Advanced Mathematics,Universitat Autònoma de Barcelona,2,0
89,Business Administration,Universität Hamburg,5,1
89,Corporate Development,University of Cologne,5,1
89,Creative Writing,Universidad de Sevilla,3,0
89,Health Informatics ,University of Toronto,1,0
89,Marketing,University of Cologne,4,1
89,Marketing and E-Business,University of Göttingen,3,1
89,Specialist Diploma in Gerontology Nursing ,Antoine University,1,0
90, Nursing ,University of Toronto,1,0
90,Applied Mathematics and Computing,Universidad Carlos III de Madrid (UC3M),1,0
90,Archaeology,Universitat de Barcelona,4,1
90,Art History,Universitat Autònoma de Barcelona,5,1
90,Business Administration and Management  General Management and Strategy ,University of Navarra,2,0
90,Catalan and Spanish,Universitat Autònoma de Barcelona,5,1
90,Civil Engineering,Unversity of Balamand ,2,0
90,English and Spanish,Universitat Autònoma de Barcelona,3,1
90,German Language and Literature,Universidad de Sevilla,5,1
90,Human Nutrition and Dietetics  Diploma in Sports Nutrition,University of Navarra,3,0
